2/25/2015 15,46.9°F,-,37.9°F,71%,30.42in,10.0mi,SE,3.5mph,-,N/A,-
2/25/2015 16,46.4°F,45.2°F,37.4°F,71%,30.42in,10.0mi,SE,3.5mph,-,N/A,-
2/25/2015 17,48.0°F,-,39.9°F,74%,30.42in,10.0mi,ESE,5.8mph,-,N/A,-
2/25/2015 18,46.9°F,-,39.9°F,77%,30.42in,10.0mi,SSE,4.6mph,-,N/A,-
2/25/2015 19,46.4°F,42.9°F,39.2°F,76%,30.41in,10.0mi,SSE,6.9mph,-,N/A,-
2/25/2015 20,48.9°F,-,41.0°F,74%,30.43in,10.0mi,South,4.6mph,-,N/A,-
2/25/2015 21,48.9°F,-,42.1°F,77%,30.44in,10.0mi,SE,4.6mph,-,N/A,-
2/25/2015 21,48.2°F,-,42.8°F,82%,30.43in,10.0mi,SE,4.6mph,-,N/A,-
2/25/2015 22,50.0°F,-,42.1°F,74%,30.41in,10.0mi,SSE,5.8mph,-,N/A,-
2/25/2015 23,51.1°F,-,44.1°F,77%,30.40in,10.0mi,SSE,8.1mph,-,N/A,-
2/25/2015 0,50.0°F,-,45.0°F,83%,30.40in,3.0mi,SW,4.6mph,-,0.01in,Rain
2/25/2015 0,50.0°F,-,44.6°F,82%,30.40in,3.0mi,Calm,Calm,-,0.00in,Rain
2/25/2015 12,50.0°F,-,46.4°F,87%,30.40in,2.0mi,South,3.5mph,-,0.00in,Rain
2/25/2015 12,50.0°F,-,44.6°F,82%,30.39in,3.0mi,SSE,3.5mph,-,N/A,-
2/25/2015 13,51.1°F,-,45.0°F,80%,30.39in,3.0mi,SE,4.6mph,-,0.00in,Rain
2/25/2015 13,50.0°F,-,44.6°F,82%,30.39in,2.5mi,SSE,4.6mph,-,0.00in,Rain
2/25/2015 1,50.0°F,-,44.6°F,82%,30.37in,2.5mi,SSE,5.8mph,-,0.01in,Rain
2/25/2015 2,50.0°F,-,46.0°F,86%,30.36in,10.0mi,ESE,3.5mph,-,0.01in,-
2/25/2015 3,52.0°F,-,45.0°F,77%,30.35in,10.0mi,Calm,Calm,-,N/A,-
2/25/2015 4,52.0°F,-,45.0°F,77%,30.34in,10.0mi,Calm,Calm,-,0.01in,Rain
2/25/2015 5,52.0°F,-,44.1°F,74%,30.33in,10.0mi,Calm,Calm,-,0.00in,-
2/25/2015 6,52.0°F,-,45.0°F,77%,30.31in,10.0mi,Calm,Calm,-,N/A,-
2/25/2015 7,51.1°F,-,45.0°F,80%,30.30in,10.0mi,Variable,3.5mph,-,N/A,-
2/25/2015 7,51.8°F,-,44.6°F,76%,30.29in,10.0mi,Calm,Calm,-,N/A,-
2/25/2015 8,51.1°F,-,45.0°F,80%,30.28in,9.0mi,Calm,Calm,-,0.00in,-
2/25/2015 9,51.1°F,-,45.0°F,80%,30.28in,10.0mi,Calm,Calm,-,0.00in,-
2/25/2015 10,50.0°F,-,46.0°F,86%,30.27in,5.0mi,Calm,Calm,-,0.01in,-
2/25/2015 11,50.0°F,-,46.9°F,89%,30.27in,5.0mi,Calm,Calm,-,0.02in,Rain
2/25/2015 11,50.0°F,-,46.4°F,87%,30.27in,5.0mi,NE,3.5mph,-,0.00in,Rain
2/25/2015 11,50.0°F,-,46.4°F,87%,30.26in,6.0mi,NE,3.5mph,-,0.00in,-
2/25/2015 12,50.0°F,-,46.9°F,89%,30.27in,5.0mi,Calm,Calm,-,0.01in,Rain
2/26/2015 1,48.9°F,-,45.0°F,86%,30.26in,5.0mi,NE,4.6mph,-,0.00in,Rain
2/26/2015 14,48.9°F,-,45.0°F,86%,30.24in,7.0mi,Calm,Calm,-,0.00in,-
2/26/2015 14,48.2°F,-,44.6°F,87%,30.24in,8.0mi,Calm,Calm,-,N/A,-
2/26/2015 14,48.2°F,-,44.6°F,87%,30.25in,9.0mi,Calm,Calm,-,N/A,-
2/26/2015 15,48.2°F,-,44.6°F,87%,30.24in,5.0mi,Calm,Calm,-,N/A,-
2/26/2015 16,48.2°F,-,44.6°F,87%,30.24in,10.0mi,Calm,Calm,-,N/A,-
2/26/2015 16,48.9°F,-,44.1°F,83%,30.23in,10.0mi,East,3.5mph,-,N/A,-
2/26/2015 17,48.9°F,-,44.1°F,83%,30.22in,10.0mi,East,3.5mph,-,N/A,-
2/26/2015 18,48.9°F,-,44.1°F,83%,30.20in,6.0mi,SE,4.6mph,-,N/A,-
2/26/2015 19,48.9°F,-,44.1°F,83%,30.18in,5.0mi,SE,3.5mph,-,N/A,-
2/26/2015 19,48.2°F,-,44.6°F,87%,30.18in,5.0mi,Calm,Calm,-,N/A,-
2/26/2015 20,48.2°F,-,44.6°F,87%,30.17in,6.0mi,Calm,Calm,-,N/A,-
2/26/2015 20,48.9°F,-,45.0°F,86%,30.18in,6.0mi,Calm,Calm,-,N/A,-
2/26/2015 21,50.0°F,-,44.6°F,82%,30.18in,8.0mi,Calm,Calm,-,N/A,-
2/26/2015 22,51.1°F,-,44.1°F,77%,30.17in,9.0mi,Calm,Calm,-,N/A,-
2/26/2015 23,52.0°F,-,45.0°F,77%,30.15in,10.0mi,Calm,Calm,-,N/A,-
2/26/2015 0,53.6°F,-,44.6°F,72%,30.12in,10.0mi,ENE,3.5mph,-,N/A,-
2/26/2015 13,53.6°F,-,44.6°F,72%,30.09in,10.0mi,Calm,Calm,-,N/A,-
2/26/2015 2,54.0°F,-,45.0°F,72%,30.06in,10.0mi,Calm,Calm,-,N/A,-
2/26/2015 3,54.0°F,-,45.0°F,72%,30.04in,10.0mi,Calm,Calm,-,N/A,-
2/26/2015 4,54.0°F,-,45.0°F,72%,30.02in,10.0mi,Calm,Calm,-,N/A,-
2/26/2015 5,54.0°F,-,45.0°F,72%,29.99in,10.0mi,Calm,Calm,-,N/A,-
2/26/2015 6,53.1°F,-,45.0°F,74%,29.97in,10.0mi,SE,4.6mph,-,N/A,-
2/26/2015 7,51.8°F,-,46.4°F,82%,29.94in,10.0mi,SSE,5.8mph,-,N/A,-
2/26/2015 8,52.0°F,-,46.9°F,83%,29.91in,7.0mi,Calm,Calm,-,N/A,-
2/26/2015 9,52.0°F,-,46.9°F,83%,29.89in,5.0mi,ESE,5.8mph,-,0.03in,Rain
2/26/2015 10,51.1°F,-,46.9°F,86%,29.86in,8.0mi,ESE,6.9mph,-,0.08in,Rain
2/26/2015 11,51.1°F,-,46.9°F,86%,29.84in,9.0mi,ESE,6.9mph,-,0.05in,Rain
2/26/2015 12,51.1°F,-,46.0°F,83%,29.81in,6.0mi,SE,4.6mph,-,0.06in,Rain
2/27/2015 1,50.0°F,-,44.6°F,82%,29.79in,9.0mi,ESE,3.5mph,-,0.05in,Rain
2/27/2015 1,50.0°F,-,44.6°F,82%,29.79in,10.0mi,Calm,Calm,-,0.05in,Rain
2/27/2015 1,50.0°F,-,45.0°F,83%,29.79in,7.0mi,SSE,3.5mph,-,0.08in,Rain
2/27/2015 13,50.0°F,-,46.4°F,87%,29.78in,5.0mi,Calm,Calm,-,0.04in,Rain
2/27/2015 13,50.0°F,-,44.6°F,82%,29.78in,5.0mi,East,3.5mph,-,0.11in,Rain
2/27/2015 14,50.0°F,-,46.0°F,86%,29.78in,5.0mi,Calm,Calm,-,0.19in,Rain
2/27/2015 15,48.9°F,-,46.0°F,90%,29.76in,4.0mi,Calm,Calm,-,0.20in,Rain
2/27/2015 16,48.9°F,-,45.0°F,86%,29.74in,7.0mi,ENE,4.6mph,-,0.12in,Rain
2/27/2015 17,48.9°F,-,44.1°F,83%,29.73in,7.0mi,NE,8.1mph,-,0.11in,Rain
2/27/2015 18,48.9°F,-,43.0°F,80%,29.72in,10.0mi,NE,9.2mph,-,0.02in,Rain
2/27/2015 19,48.9°F,-,44.1°F,83%,29.73in,10.0mi,NE,5.8mph,-,0.00in,Rain
2/27/2015 20,48.9°F,-,44.1°F,83%,29.74in,10.0mi,NE,4.6mph,-,N/A,-
2/27/2015 21,50.0°F,-,44.1°F,80%,29.75in,10.0mi,NE,5.8mph,-,0.01in,-
2/27/2015 22,50.0°F,-,43.0°F,77%,29.75in,10.0mi,NE,4.6mph,-,0.00in,Rain
2/27/2015 23,50.0°F,-,44.1°F,80%,29.77in,10.0mi,NNE,6.9mph,-,0.00in,Rain
2/27/2015 0,51.1°F,-,44.1°F,77%,29.77in,10.0mi,NE,5.8mph,-,0.00in,-
2/27/2015 13,53.1°F,-,43.0°F,69%,29.76in,10.0mi,NNE,5.8mph,-,N/A,-
2/27/2015 2,54.0°F,-,43.0°F,66%,29.76in,10.0mi,Variable,4.6mph,-,N/A,-
2/27/2015 3,54.0°F,-,44.1°F,69%,29.77in,10.0mi,Variable,6.9mph,-,N/A,-
2/27/2015 4,53.1°F,-,44.1°F,71%,29.78in,10.0mi,NNW,9.2mph,-,N/A,-
2/27/2015 5,53.1°F,-,44.1°F,71%,29.79in,10.0mi,Variable,3.5mph,-,N/A,-
2/27/2015 6,53.1°F,-,42.1°F,66%,29.81in,10.0mi,NNW,4.6mph,-,N/A,-
2/27/2015 7,53.1°F,-,39.9°F,61%,29.83in,10.0mi,Variable,5.8mph,-,N/A,-
2/27/2015 8,53.1°F,-,37.9°F,57%,29.84in,10.0mi,North,6.9mph,-,N/A,-
2/27/2015 9,51.1°F,-,41.0°F,68%,29.87in,10.0mi,NW,8.1mph,-,0.00in,-
2/27/2015 10,50.0°F,-,39.9°F,68%,29.89in,10.0mi,NW,5.8mph,-,N/A,-
2/27/2015 11,50.0°F,-,37.0°F,61%,29.92in,10.0mi,North,3.5mph,-,N/A,-
2/27/2015 12,48.9°F,-,37.0°F,64%,29.95in,10.0mi,North,4.6mph,-,N/A,-
2/28/2015 1,48.9°F,-,34.0°F,56%,29.97in,10.0mi,Variable,5.8mph,-,N/A,-
2/28/2015 14,48.0°F,-,33.1°F,56%,30.00in,10.0mi,NNW,8.1mph,-,N/A,-
2/28/2015 15,46.9°F,-,32.0°F,56%,30.03in,10.0mi,NNW,9.2mph,-,N/A,-
2/28/2015 16,46.0°F,43.9°F,32.0°F,58%,30.05in,10.0mi,NNE,4.6mph,-,N/A,-
2/28/2015 17,46.0°F,43.9°F,30.0°F,54%,30.07in,10.0mi,NNE,4.6mph,-,N/A,-
2/28/2015 18,39.9°F,-,32.0°F,73%,30.10in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 19,44.1°F,-,32.0°F,63%,30.12in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 20,42.1°F,-,33.1°F,70%,30.15in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 21,48.9°F,-,32.0°F,52%,30.18in,10.0mi,Variable,5.8mph,-,N/A,-
2/28/2015 22,50.0°F,-,30.9°F,48%,30.19in,10.0mi,Variable,3.5mph,-,N/A,-
2/28/2015 23,52.0°F,-,26.1°F,37%,30.20in,10.0mi,NNW,9.2mph,-,N/A,-
2/28/2015 0,53.1°F,-,23.0°F,31%,30.21in,10.0mi,North,11.5mph,18.4mph,N/A,-
2/28/2015 13,54.0°F,-,24.1°F,31%,30.20in,10.0mi,North,9.2mph,18.4mph,N/A,-
2/28/2015 2,55.9°F,-,24.1°F,29%,30.19in,10.0mi,NNW,9.2mph,-,N/A,-
2/28/2015 3,55.0°F,-,23.0°F,29%,30.19in,10.0mi,NW,6.9mph,-,N/A,-
2/28/2015 4,55.0°F,-,24.1°F,30%,30.19in,10.0mi,WNW,8.1mph,-,N/A,-
2/28/2015 5,55.9°F,-,19.0°F,24%,30.18in,10.0mi,Variable,5.8mph,-,N/A,-
2/28/2015 6,53.1°F,-,25.0°F,34%,30.19in,10.0mi,NNW,5.8mph,-,N/A,-
2/28/2015 7,50.0°F,-,23.0°F,35%,30.20in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 8,48.9°F,-,24.1°F,38%,30.22in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 9,46.4°F,-,26.6°F,46%,30.23in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 10,43.0°F,-,27.0°F,53%,30.24in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 11,42.1°F,-,28.0°F,58%,30.24in,10.0mi,Calm,Calm,-,N/A,-
2/28/2015 12,37.0°F,32.4°F,28.9°F,73%,30.24in,10.0mi,SSE,5.8mph,-,N/A,-
3/1/2015 1,39.9°F,37.8°F,30.0°F,68%,30.26in,10.0mi,SSE,3.5mph,-,N/A,-
3/1/2015 14,39.9°F,-,30.0°F,68%,30.26in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 15,35.1°F,32.2°F,28.0°F,76%,30.25in,10.0mi,SSE,3.5mph,-,N/A,-
3/1/2015 16,35.1°F,30.1°F,28.0°F,76%,30.24in,10.0mi,SSE,5.8mph,-,N/A,-
3/1/2015 17,36.0°F,33.3°F,28.9°F,76%,30.25in,10.0mi,SE,3.5mph,-,N/A,-
3/1/2015 18,37.4°F,34.9°F,30.2°F,75%,30.25in,10.0mi,SE,3.5mph,-,N/A,-
3/1/2015 19,35.1°F,29.3°F,28.9°F,78%,30.24in,10.0mi,SE,6.9mph,-,N/A,-
3/1/2015 20,36.0°F,32.1°F,30.0°F,79%,30.25in,10.0mi,SE,4.6mph,-,N/A,-
3/1/2015 21,42.1°F,40.2°F,32.0°F,67%,30.24in,10.0mi,SSE,3.5mph,-,N/A,-
3/1/2015 22,48.0°F,-,30.0°F,50%,30.22in,10.0mi,South,4.6mph,-,N/A,-
3/1/2015 23,51.1°F,-,30.9°F,46%,30.19in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 0,54.0°F,-,30.9°F,41%,30.17in,10.0mi,South,3.5mph,-,N/A,-
3/1/2015 13,54.0°F,-,30.0°F,40%,30.13in,10.0mi,SSW,4.6mph,-,N/A,-
3/1/2015 2,54.0°F,-,28.9°F,38%,30.10in,10.0mi,Variable,5.8mph,-,N/A,-
3/1/2015 3,54.0°F,-,26.1°F,34%,30.07in,10.0mi,SSW,5.8mph,-,N/A,-
3/1/2015 4,54.0°F,-,28.0°F,37%,30.05in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 5,54.0°F,-,28.0°F,37%,30.02in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 5,53.6°F,-,28.4°F,38%,30.02in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 6,53.1°F,-,28.9°F,40%,30.00in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 7,52.0°F,-,34.0°F,50%,29.99in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 8,50.0°F,-,32.0°F,50%,29.98in,10.0mi,North,3.5mph,-,N/A,-
3/1/2015 9,48.9°F,-,30.9°F,50%,29.99in,10.0mi,Calm,Calm,-,N/A,-
3/1/2015 10,48.0°F,-,33.1°F,56%,29.99in,10.0mi,Variable,3.5mph,-,N/A,-
3/1/2015 11,46.9°F,-,35.1°F,63%,29.99in,10.0mi,Variable,4.6mph,-,N/A,-
3/1/2015 12,46.9°F,-,35.1°F,63%,29.99in,10.0mi,North,3.5mph,-,N/A,-
3/2/2015 1,46.0°F,43.9°F,35.1°F,66%,29.99in,10.0mi,Variable,4.6mph,-,0.00in,-
3/2/2015 14,46.0°F,43.9°F,34.0°F,63%,29.99in,10.0mi,NNW,4.6mph,-,N/A,-
3/2/2015 15,46.9°F,-,34.0°F,61%,29.99in,10.0mi,North,5.8mph,-,N/A,-
3/2/2015 16,46.0°F,41.4°F,36.0°F,68%,29.99in,10.0mi,NNW,9.2mph,17.3mph,N/A,-
3/2/2015 17,46.0°F,41.9°F,36.0°F,68%,30.00in,10.0mi,North,8.1mph,-,N/A,-
3/2/2015 18,46.0°F,43.1°F,36.0°F,68%,30.01in,10.0mi,North,5.8mph,-,N/A,-
3/2/2015 19,46.0°F,43.1°F,36.0°F,68%,30.02in,10.0mi,North,5.8mph,-,N/A,-
3/2/2015 19,44.6°F,41.4°F,35.6°F,71%,30.03in,10.0mi,North,5.8mph,-,N/A,-
3/2/2015 20,46.0°F,43.1°F,35.1°F,66%,30.04in,10.0mi,North,5.8mph,-,N/A,-
3/2/2015 21,46.9°F,-,35.1°F,63%,30.04in,10.0mi,Variable,4.6mph,-,N/A,-
3/2/2015 22,48.0°F,-,35.1°F,61%,30.05in,10.0mi,NNW,6.9mph,-,N/A,-
3/2/2015 23,48.9°F,-,35.1°F,59%,30.05in,10.0mi,NNW,8.1mph,-,N/A,-
3/2/2015 0,48.9°F,-,36.0°F,61%,30.05in,10.0mi,NNW,10.4mph,18.4mph,N/A,-
3/2/2015 13,52.0°F,-,36.0°F,54%,30.04in,10.0mi,NNW,10.4mph,19.6mph,N/A,-
3/2/2015 2,53.6°F,-,33.8°F,47%,30.03in,10.0mi,North,10.4mph,19.6mph,N/A,-
3/2/2015 3,54.0°F,-,34.0°F,47%,30.02in,10.0mi,NNW,11.5mph,16.1mph,N/A,-
3/2/2015 4,54.0°F,-,30.9°F,41%,30.04in,10.0mi,NNW,11.5mph,19.6mph,N/A,-
3/2/2015 5,53.1°F,-,28.0°F,38%,30.05in,10.0mi,North,9.2mph,23.0mph,N/A,-
3/2/2015 6,52.0°F,-,30.9°F,45%,30.06in,10.0mi,Variable,5.8mph,-,N/A,-
3/2/2015 7,50.0°F,-,28.9°F,44%,30.07in,10.0mi,Calm,Calm,-,N/A,-
3/2/2015 8,48.9°F,-,30.0°F,48%,30.08in,10.0mi,Calm,Calm,-,N/A,-
3/2/2015 9,48.0°F,-,32.0°F,54%,30.10in,10.0mi,Calm,Calm,-,N/A,-
3/2/2015 10,48.0°F,-,33.1°F,56%,30.12in,10.0mi,Calm,Calm,-,N/A,-
3/2/2015 11,46.9°F,-,34.0°F,61%,30.14in,10.0mi,Calm,Calm,-,N/A,-
3/2/2015 12,39.0°F,-,30.9°F,73%,30.16in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 1,39.2°F,-,30.2°F,70%,30.18in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 14,37.9°F,-,30.9°F,76%,30.18in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 15,37.9°F,35.5°F,30.9°F,76%,30.20in,10.0mi,ESE,3.5mph,-,N/A,-
3/3/2015 16,35.6°F,30.7°F,30.2°F,81%,30.22in,10.0mi,SE,5.8mph,-,N/A,-
3/3/2015 17,36.0°F,33.3°F,30.0°F,79%,30.22in,10.0mi,SE,3.5mph,-,N/A,-
3/3/2015 18,32.0°F,24.8°F,27.0°F,82%,30.23in,10.0mi,SSE,8.1mph,-,N/A,-
3/3/2015 19,33.1°F,27.7°F,28.0°F,82%,30.23in,10.0mi,South,5.8mph,-,N/A,-
3/3/2015 20,36.0°F,-,30.0°F,79%,30.24in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 21,39.9°F,35.8°F,32.0°F,73%,30.26in,10.0mi,SE,5.8mph,-,N/A,-
3/3/2015 22,45.0°F,-,32.0°F,60%,30.27in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 23,48.0°F,-,30.9°F,52%,30.27in,10.0mi,ENE,3.5mph,-,N/A,-
3/3/2015 0,50.0°F,-,26.1°F,39%,30.26in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 13,51.1°F,-,14.0°F,23%,30.25in,10.0mi,NNW,9.2mph,-,N/A,-
3/3/2015 2,52.0°F,-,19.0°F,27%,30.23in,10.0mi,NW,5.8mph,-,N/A,-
3/3/2015 3,52.0°F,-,17.1°F,25%,30.23in,10.0mi,NNW,5.8mph,-,N/A,-
3/3/2015 4,52.0°F,-,10.0°F,19%,30.23in,10.0mi,WNW,4.6mph,-,N/A,-
3/3/2015 5,51.1°F,-,12.0°F,21%,30.22in,10.0mi,NW,4.6mph,-,N/A,-
3/3/2015 6,50.0°F,-,14.0°F,24%,30.23in,10.0mi,NW,4.6mph,-,N/A,-
3/3/2015 7,48.2°F,-,19.4°F,32%,30.23in,10.0mi,NNW,3.5mph,-,N/A,-
3/3/2015 8,44.1°F,-,19.9°F,38%,30.23in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 9,41.0°F,-,21.0°F,45%,30.24in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 10,41.0°F,-,23.0°F,49%,30.25in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 11,39.0°F,-,24.1°F,55%,30.27in,10.0mi,Calm,Calm,-,N/A,-
3/3/2015 12,36.0°F,-,24.1°F,62%,30.27in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 1,34.0°F,31.0°F,24.1°F,67%,30.28in,10.0mi,SE,3.5mph,-,N/A,-
3/4/2015 14,33.1°F,30.0°F,23.0°F,66%,30.29in,10.0mi,SE,3.5mph,-,N/A,-
3/4/2015 15,34.0°F,-,25.0°F,70%,30.29in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 16,34.0°F,-,25.0°F,70%,30.28in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 17,33.1°F,-,25.0°F,72%,30.29in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 18,32.0°F,28.7°F,24.1°F,73%,30.30in,10.0mi,SE,3.5mph,-,N/A,-
3/4/2015 19,33.1°F,-,24.1°F,70%,30.30in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 20,33.1°F,30.0°F,26.1°F,75%,30.31in,10.0mi,SE,3.5mph,-,N/A,-
3/4/2015 21,39.0°F,-,27.0°F,62%,30.32in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 22,44.1°F,-,26.1°F,49%,30.32in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 23,46.9°F,-,25.0°F,42%,30.31in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 0,51.1°F,-,24.1°F,35%,30.31in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 13,53.1°F,-,21.0°F,29%,30.30in,10.0mi,NW,8.1mph,-,N/A,-
3/4/2015 2,54.0°F,-,19.0°F,25%,30.29in,10.0mi,NNW,10.4mph,-,N/A,-
3/4/2015 3,55.9°F,-,21.0°F,26%,30.28in,10.0mi,Variable,3.5mph,-,N/A,-
3/4/2015 4,55.9°F,-,21.9°F,27%,30.28in,10.0mi,NW,5.8mph,-,N/A,-
3/4/2015 5,55.0°F,-,21.0°F,27%,30.27in,10.0mi,NW,4.6mph,-,N/A,-
3/4/2015 6,54.0°F,-,21.9°F,29%,30.26in,10.0mi,NNW,3.5mph,-,N/A,-
3/4/2015 7,52.0°F,-,21.9°F,31%,30.28in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 8,50.0°F,-,23.0°F,35%,30.29in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 9,46.0°F,-,26.1°F,46%,30.30in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 10,46.0°F,-,28.9°F,51%,30.30in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 11,45.0°F,-,27.0°F,49%,30.31in,10.0mi,Calm,Calm,-,N/A,-
3/4/2015 12,43.0°F,-,28.9°F,58%,30.31in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 1,41.0°F,38.0°F,28.4°F,61%,30.31in,10.0mi,SSE,4.6mph,-,N/A,-
3/5/2015 14,39.9°F,-,28.9°F,65%,30.32in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 15,37.9°F,35.5°F,28.9°F,70%,30.32in,10.0mi,SSE,3.5mph,-,N/A,-
3/5/2015 16,39.2°F,37.0°F,28.4°F,65%,30.31in,10.0mi,ESE,3.5mph,-,N/A,-
3/5/2015 17,37.9°F,33.5°F,28.9°F,70%,30.32in,10.0mi,SE,5.8mph,-,N/A,-
3/5/2015 18,37.9°F,34.4°F,28.9°F,70%,30.33in,10.0mi,SE,4.6mph,-,N/A,-
3/5/2015 19,37.9°F,35.5°F,28.9°F,70%,30.35in,10.0mi,SE,3.5mph,-,N/A,-
3/5/2015 20,39.0°F,35.7°F,30.9°F,73%,30.37in,10.0mi,SE,4.6mph,-,N/A,-
3/5/2015 21,43.0°F,-,32.0°F,65%,30.39in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 22,48.0°F,-,35.1°F,61%,30.40in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 23,51.1°F,-,30.0°F,44%,30.39in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 0,54.0°F,-,28.9°F,38%,30.39in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 13,57.9°F,-,30.9°F,36%,30.37in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 2,57.9°F,-,32.0°F,37%,30.36in,10.0mi,NW,3.5mph,-,N/A,-
3/5/2015 3,59.0°F,-,26.1°F,28%,30.36in,10.0mi,NNW,4.6mph,-,N/A,-
3/5/2015 4,57.9°F,-,28.9°F,33%,30.36in,10.0mi,West,4.6mph,-,N/A,-
3/5/2015 5,57.9°F,-,30.0°F,35%,30.37in,10.0mi,North,4.6mph,-,N/A,-
3/5/2015 6,57.0°F,-,32.0°F,39%,30.37in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 7,55.0°F,-,33.1°F,43%,30.38in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 8,52.0°F,-,37.9°F,59%,30.38in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 9,50.0°F,-,36.0°F,59%,30.39in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 10,48.9°F,-,35.1°F,59%,30.40in,10.0mi,NNW,3.5mph,-,N/A,-
3/5/2015 11,48.0°F,-,39.0°F,71%,30.40in,10.0mi,Calm,Calm,-,N/A,-
3/5/2015 12,46.0°F,-,37.9°F,73%,30.40in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 1,46.4°F,-,37.4°F,71%,30.39in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 14,45.0°F,-,36.0°F,71%,30.40in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 15,42.1°F,-,35.1°F,76%,30.40in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 16,41.0°F,-,33.8°F,76%,30.39in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 17,42.1°F,-,36.0°F,79%,30.40in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 18,41.0°F,-,34.0°F,76%,30.41in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 19,41.0°F,39.0°F,33.8°F,76%,30.41in,10.0mi,SSE,3.5mph,-,N/A,-
3/6/2015 20,39.9°F,-,34.0°F,79%,30.43in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 21,45.0°F,-,37.0°F,74%,30.43in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 22,48.9°F,-,37.0°F,64%,30.45in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 23,52.0°F,-,35.1°F,53%,30.44in,10.0mi,East,3.5mph,-,N/A,-
3/6/2015 0,55.9°F,-,37.0°F,49%,30.43in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 13,57.2°F,-,37.4°F,48%,30.41in,10.0mi,Variable,4.6mph,-,N/A,-
3/6/2015 2,57.9°F,-,37.0°F,46%,30.39in,10.0mi,NW,4.6mph,-,N/A,-
3/6/2015 3,59.0°F,-,35.1°F,41%,30.38in,10.0mi,Variable,3.5mph,-,N/A,-
3/6/2015 4,59.0°F,-,37.0°F,44%,30.37in,10.0mi,WNW,5.8mph,-,N/A,-
3/6/2015 5,59.0°F,-,37.0°F,44%,30.36in,10.0mi,NNW,5.8mph,-,N/A,-
3/6/2015 6,57.0°F,-,37.0°F,47%,30.35in,10.0mi,Calm,Calm,-,N/A,-
3/6/2015 7,54.0°F,-,39.0°F,57%,30.36in,10.0mi,NNW,4.6mph,-,N/A,-
3/6/2015 8,51.1°F,-,39.0°F,63%,30.36in,9.0mi,Calm,Calm,-,N/A,-
